-9.68099	3.89273E-7
-9.67886	3.89273E-7
-9.67673	3.89273E-7
-9.67459	3.89273E-7
-9.67246	3.89294E-7
-9.67033	3.89294E-7
-9.6682	3.89294E-7
-9.66606	3.89273E-7
-9.66393	3.89252E-7
-9.6618	3.89188E-7
-9.65967	3.89125E-7
-9.65753	3.89083E-7
-9.6554	3.89125E-7
-9.65327	3.89188E-7
-9.65114	3.89231E-7
-9.649	3.89231E-7
-9.64687	3.89188E-7
-9.64474	3.89125E-7
-9.64261	3.89041E-7
-9.64047	3.88977E-7
-9.63834	3.88935E-7
-9.63621	3.88914E-7
-9.63408	3.88914E-7
-9.63194	3.88914E-7
-9.62981	3.88914E-7
-9.62768	3.88914E-7
-9.62555	3.88914E-7
-9.62341	3.88893E-7
-9.62128	3.88872E-7
-9.61915	3.8885E-7
-9.61702	3.8885E-7
-9.61488	3.88829E-7
-9.61275	3.88787E-7
-9.61062	3.88724E-7
-9.60849	3.88703E-7
-9.60635	3.88682E-7
-9.60422	3.88618E-7
-9.60209	3.88555E-7
-9.59996	3.88513E-7
-9.59782	3.88492E-7
-9.59569	3.88492E-7
-9.59356	3.88471E-7
-9.59143	3.8845E-7
-9.58929	3.88407E-7
-9.58716	3.88386E-7
-9.58503	3.88365E-7
-9.5829	3.88344E-7
-9.58076	3.88323E-7
-9.57863	3.88281E-7
-9.5765	3.8826E-7
-9.57437	3.88239E-7
-9.57223	3.88239E-7
-9.5701	3.88239E-7
-9.56797	3.8826E-7
-9.56584	3.88281E-7
-9.5637	3.88302E-7
-9.56157	3.88323E-7
-9.55944	3.88323E-7
-9.55731	3.8826E-7
-9.55517	3.88197E-7
-9.55304	3.88155E-7
-9.55091	3.8807E-7
-9.54878	3.87881E-7
-9.54664	3.8765E-7
-9.54451	3.87502E-7
-9.54238	3.87439E-7
-9.54025	3.87671E-7
-9.53811	3.88239E-7
-9.53598	3.88724E-7
-9.53385	3.88977E-7
-9.53172	3.89167E-7
-9.52958	3.88998E-7
-9.52745	3.88323E-7
-9.52532	3.87502E-7
-9.52319	3.86956E-7
-9.52106	3.87019E-7
-9.51892	3.87818E-7
-9.51679	3.88724E-7
-9.51466	3.88914E-7
-9.51253	3.8845E-7
-9.51039	3.87944E-7
-9.50826	3.87671E-7
-9.50613	3.87607E-7
-9.504	3.87586E-7
-9.50186	3.87586E-7
-9.49973	3.8765E-7
-9.4976	3.87734E-7
-9.49547	3.87797E-7
-9.49333	3.87734E-7
-9.4912	3.87607E-7
-9.48907	3.87755E-7
-9.48694	3.88302E-7
-9.4848	3.88555E-7
-9.48267	3.88218E-7
-9.48054	3.87881E-7
-9.47841	3.88091E-7
-9.47627	3.88682E-7
-9.47414	3.89062E-7
